partid,child_edu_index,assigned,age,age_2,age_3,male,urban,risk_aversion,ind_found_b,education,literate,voc_training,numeracy_numcorrect_m,adl,wealthindex,savings_6mo_p99,cash4w_p99,loan_100k,loan_1mil,lowskill7da_zero,lowbus7da_zero,skilledtrade7da_zero,highskill7da_zero,acto7da_zero,aghours7da_zero,chores7da_zero,zero_hours,nonag_dummy,emplvoc,inschool,admin_cost_us,groupsize_est_e,grantsize_pp_US_est3,group_existed,group_age,ingroup_hetero,ingroup_dynamic,grp_leader,grp_chair,avgdisteduc,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13
279010,.204214,0,-.274392,.075291,-.020659161,0,0,.1916298,1,-.447585,1,0,.6374,-.144853,.4137805,-.1100908,1.712092,0,0,-.0967723,1.338445,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,0,1,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279010,-.6064638,0,-.274392,.075291,-.020659161,0,0,.1916298,1,-.447585,1,0,.6374,-.144853,.4137805,-.1100908,1.712092,0,0,-.0967723,1.338445,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,0,1,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279010,.9068673,0,-.274392,.075291,-.020659161,0,0,.1916298,1,-.447585,1,0,.6374,-.144853,.4137805,-.1100908,1.712092,0,0,-.0967723,1.338445,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,0,1,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279013,-.4904543,0,-.838707,.70343,-.5899718803,0,0,.1916298,1,-.277981,0,0,-.0057645,-.144853,-.0505299,-.1100908,2.105849,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1336521,.1622926,0,0,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279014,.3092674,0,-.274392,.075291,-.020659161,0,0,.4485681,1,-.108378,0,0,-.3916631,-.144853,-.5907611,-.1100908,.9245789,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279014,.575878,0,-.274392,.075291,-.020659161,0,0,.4485681,1,-.108378,0,0,-.3916631,-.144853,-.5907611,-.1100908,.9245789,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279014,.3842712,0,-.274392,.075291,-.020659161,0,0,.4485681,1,-.108378,0,0,-.3916631,-.144853,-.5907611,-.1100908,.9245789,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279017,.3842712,0,.007766,.00006,4.68404e-07,0,0,.4458614,1,-.447585,0,0,-.0057645,-.144853,-.3796093,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.4426763,.9931794,0,0,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
279017,.3708757,0,.007766,.00006,4.68404e-07,0,0,.4458614,1,-.447585,0,0,-.0057645,-.144853,-.3796093,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.4426763,.9931794,0,0,0,0,.6669243,.5720087,-.0883089,0,.024434,-.6958042,.1151821,0,0,-.3212314,0,0,0,0,0,0,1,0,0,0,0,0,0
280004,-.1651159,0,.101819,.010367,.0010555617,0,0,.1697092,1,-.108378,1,0,.7660328,-.144853,-.6553416,-.1100908,-.1385643,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,1,1,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280009,-1.857558,0,-.744655,.554511,-.4129189661,0,0,.1916298,1,-.108378,0,0,-.0057645,-.144853,-.5360563,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280009,-.8120232,0,-.744655,.554511,-.4129189661,0,0,.1916298,1,-.108378,0,0,-.0057645,-.144853,-.5360563,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.3700143,1,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280010,-1.268599,0,-.086286,.007445,-.0006424327,0,0,.1916298,1,-.617189,1,0,.7660328,-.144853,-.3186071,-.1100908,-.2330659,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.1425053,-.0454291,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280010,.3708757,0,-.086286,.007445,-.0006424327,0,0,.1916298,1,-.617189,1,0,.7660328,-.144853,-.3186071,-.1100908,-.2330659,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.1425053,-.0454291,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280022,.1366772,0,-.086286,.007445,-.0006424327,0,0,-1.128104,1,-.447585,0,0,-.0057645,-.144853,-.6667094,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5987653,.9931794,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280022,-.5418477,0,-.086286,.007445,-.0006424327,0,0,-1.128104,1,-.447585,0,0,-.0057645,-.144853,-.6667094,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5987653,.9931794,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280022,-.6407068,0,-.086286,.007445,-.0006424327,0,0,-1.128104,1,-.447585,0,0,-.0057645,-.144853,-.6667094,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5987653,.9931794,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280022,-.8779753,0,-.086286,.007445,-.0006424327,0,0,-1.128104,1,-.447585,0,0,-.0057645,-.144853,-.6667094,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5987653,.9931794,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280022,-.3340655,0,-.086286,.007445,-.0006424327,0,0,-1.128104,1,-.447585,0,0,-.0057645,-.144853,-.6667094,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5987653,.9931794,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280022,-.3340655,0,-.086286,.007445,-.0006424327,0,0,-1.128104,1,-.447585,0,0,-.0057645,-.144853,-.6667094,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5987653,.9931794,0,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,0,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280025,-.8120232,0,-.274392,.075291,-.020659161,1,0,-.1271104,1,-.956396,0,0,.1228684,2.2171,-.0790926,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,1,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
280025,.1366772,0,-.274392,.075291,-.020659161,1,0,-.1271104,1,-.956396,0,0,.1228684,2.2171,-.0790926,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6222462,.7161443,-.1689818,0,.024434,-.0746893,.0720329,1,0,-.2910966,0,0,0,0,0,0,1,0,0,0,0,0,0
281004,-.6064638,0,.101819,.010367,.0010555617,1,0,.1916298,1,-.277981,1,0,.3801342,-.144853,-.2387796,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.23856,-.2531508,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281004,-.4904543,0,.101819,.010367,.0010555617,1,0,.1916298,1,-.277981,1,0,.3801342,-.144853,-.2387796,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.23856,-.2531508,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281004,-.8779753,0,.101819,.010367,.0010555617,1,0,.1916298,1,-.277981,1,0,.3801342,-.144853,-.2387796,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.23856,-.2531508,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281004,-1.098472,0,.101819,.010367,.0010555617,1,0,.1916298,1,-.277981,1,0,.3801342,-.144853,-.2387796,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.23856,-.2531508,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281007,.575878,0,-.274392,.075291,-.020659161,0,0,-.0872291,1,-.108378,1,0,.6374,-.144853,-.4681987,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.408623,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281007,.3708757,0,-.274392,.075291,-.020659161,0,0,-.0872291,1,-.108378,1,0,.6374,-.144853,-.4681987,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.408623,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281007,-.3190071,0,-.274392,.075291,-.020659161,0,0,-.0872291,1,-.108378,1,0,.6374,-.144853,-.4681987,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.408623,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281007,-.6064638,0,-.274392,.075291,-.020659161,0,0,-.0872291,1,-.108378,1,0,.6374,-.144853,-.4681987,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.408623,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281007,.9502757,0,-.274392,.075291,-.020659161,0,0,-.0872291,1,-.108378,1,0,.6374,-.144853,-.4681987,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.408623,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281018,-1.290176,0,-.650602,.423283,-.2753888718,0,0,-.4100861,1,-1.2956,0,0,-.520296,-.144853,-.5091558,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1696726,-.0454291,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281018,-.5418477,0,-.650602,.423283,-.2753888718,0,0,-.4100861,1,-1.2956,0,0,-.520296,-.144853,-.5091558,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1696726,-.0454291,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281018,-1.237099,0,-.650602,.423283,-.2753888718,0,0,-.4100861,1,-1.2956,0,0,-.520296,-.144853,-.5091558,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1696726,-.0454291,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281019,-1.436943,0,-.180339,.032522,-.0058650181,1,0,.172416,1,-.786793,0,0,-.0057645,-.144853,-.1682857,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,1,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281019,-1.098472,0,-.180339,.032522,-.0058650181,1,0,.172416,1,-.786793,0,0,-.0057645,-.144853,-.1682857,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,1,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281019,-.6064638,0,-.180339,.032522,-.0058650181,1,0,.172416,1,-.786793,0,0,-.0057645,-.144853,-.1682857,-.1100908,-.1976278,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,1,1,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
281020,-.6064638,0,-.086286,.007445,-.0006424327,1,0,-1.408901,1,-.108378,1,0,.8946657,-.144853,-.435394,-.1100908,-.1779399,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,1.295162,.1622926,0,0,0,0,.6222462,.0675345,.1953195,1,-.21592,-.1276266,-.1887643,0,0,-.1141561,0,0,0,0,0,0,1,0,0,0,0,0,0
282009,.1366772,0,.195871,.038366,.0075147246,0,1,-.2268613,1,.570037,1,1,.3801342,-.144853,.0340156,-.1100908,-.0204372,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.6010576,.6440765,-.1474894,0,-.21592,-.1023805,-.6733012,1,0,-.4084079,0,0,0,0,0,0,1,0,0,0,0,0,0
282009,.7989293,0,.195871,.038366,.0075147246,0,1,-.2268613,1,.570037,1,1,.3801342,-.144853,.0340156,-.1100908,-.0204372,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.6010576,.6440765,-.1474894,0,-.21592,-.1023805,-.6733012,1,0,-.4084079,0,0,0,0,0,0,1,0,0,0,0,0,0
282009,.1366772,0,.195871,.038366,.0075147246,0,1,-.2268613,1,.570037,1,1,.3801342,-.144853,.0340156,-.1100908,-.0204372,1,1,-.0967723,1.986481,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.6010576,.6440765,-.1474894,0,-.21592,-.1023805,-.6733012,1,0,-.4084079,0,0,0,0,0,0,1,0,0,0,0,0,0
282017,-.1651159,0,-.93276,.870041,-.8115394912,0,1,-.8661766,1,-.108378,1,0,.2515013,-.144853,-.7303559,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.824066,1,0,0,0,.6010576,.6440765,-.1474894,0,-.21592,-.1023805,-.6733012,0,0,-.4084079,0,0,0,0,0,0,1,0,0,0,0,0,0
282017,-.3190071,0,-.93276,.870041,-.8115394912,0,1,-.8661766,1,-.108378,1,0,.2515013,-.144853,-.7303559,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,1.824066,1,0,0,0,.6010576,.6440765,-.1474894,0,-.21592,-.1023805,-.6733012,0,0,-.4084079,0,0,0,0,0,0,1,0,0,0,0,0,0
282018,.3092674,0,-.556549,.309747,-.1723897208,1,1,.1916298,1,.739641,1,1,.8946657,3.87046,-.8058183,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.6010576,.6440765,-.1474894,0,-.21592,-.1023805,-.6733012,0,0,-.4084079,0,0,0,0,0,0,1,0,0,0,0,0,0
283009,-1.237099,0,-.462497,.213903,-.0989296364,1,1,-.1907472,1,-.108378,1,0,.2515013,-.144853,.6138792,-.1100908,-.067688,0,0,-.0967723,-.1736387,.5755954,-.0593133,-.0900536,-.2657273,.1474553,0,1,1,1,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,0,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
283009,-.8779753,0,-.462497,.213903,-.0989296364,1,1,-.1907472,1,-.108378,1,0,.2515013,-.144853,.6138792,-.1100908,-.067688,0,0,-.0967723,-.1736387,.5755954,-.0593133,-.0900536,-.2657273,.1474553,0,1,1,1,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,0,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
283009,-.8120232,0,-.462497,.213903,-.0989296364,1,1,-.1907472,1,-.108378,1,0,.2515013,-.144853,.6138792,-.1100908,-.067688,0,0,-.0967723,-.1736387,.5755954,-.0593133,-.0900536,-.2657273,.1474553,0,1,1,1,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,0,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
283010,-.6064638,0,.195871,.038366,.0075147246,0,1,.1916298,1,.23083,1,0,.5087671,-.144853,.3462192,-.0271453,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,2.23951,1,0,0,0,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,1,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
283010,1.242971,0,.195871,.038366,.0075147246,0,1,.1916298,1,.23083,1,0,.5087671,-.144853,.3462192,-.0271453,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,2.23951,1,0,0,0,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,1,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
283011,1.108989,0,.289924,.084056,.0243698291,0,1,-.0845223,1,.400434,1,0,.2515013,-.144853,.1703772,.512001,-.1385643,0,0,-.0967723,-.1736387,1.706047,-.0593133,-.0900536,-.2657273,-.2531508,0,1,1,0,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,0,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
283011,1.085378,0,.289924,.084056,.0243698291,0,1,-.0845223,1,.400434,1,0,.2515013,-.144853,.1703772,.512001,-.1385643,0,0,-.0967723,-.1736387,1.706047,-.0593133,-.0900536,-.2657273,-.2531508,0,1,1,0,.6681165,.4278733,-.0155151,0,-.21592,.3222086,.0826009,0,0,-.3034821,0,0,0,0,0,0,1,0,0,0,0,0,0
284001,-.5418477,1,.007766,.00006,4.68404e-07,1,0,-1.408901,1,-.108378,1,0,-.6489289,-.144853,.4516377,-.1100908,.6883249,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,0,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284001,-1.290176,1,.007766,.00006,4.68404e-07,1,0,-1.408901,1,-.108378,1,0,-.6489289,-.144853,.4516377,-.1100908,.6883249,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,0,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284010,.2399611,1,.195871,.038366,.0075147246,1,0,-.0941562,1,.23083,1,1,-.520296,-.144853,-.3477672,-.1100908,-.1779399,0,0,-.0967723,-.1736387,.3818037,-.0593133,-.0900536,-.2657273,-.2531508,0,1,1,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,1,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284010,1.108989,1,.195871,.038366,.0075147246,1,0,-.0941562,1,.23083,1,1,-.520296,-.144853,-.3477672,-.1100908,-.1779399,0,0,-.0967723,-.1736387,.3818037,-.0593133,-.0900536,-.2657273,-.2531508,0,1,1,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,1,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284010,-.6064638,1,.195871,.038366,.0075147246,1,0,-.0941562,1,.23083,1,1,-.520296,-.144853,-.3477672,-.1100908,-.1779399,0,0,-.0967723,-.1736387,.3818037,-.0593133,-.0900536,-.2657273,-.2531508,0,1,1,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,1,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284024,-.8120232,1,.101819,.010367,.0010555617,1,0,-.1078966,1,.570037,1,1,-.0057645,-.144853,-.402995,-.0686181,-.0991886,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,0,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284024,-.5418477,1,.101819,.010367,.0010555617,1,0,-.1078966,1,.570037,1,1,-.0057645,-.144853,-.402995,-.0686181,-.0991886,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,0,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
284024,-1.046412,1,.101819,.010367,.0010555617,1,0,-.1078966,1,.570037,1,1,-.0057645,-.144853,-.402995,-.0686181,-.0991886,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.0519179,.0675345,-.1144905,0,.024434,-.1056729,-.3693548,1,0,-.4336438,0,0,0,0,0,0,1,0,0,0,0,0,0
285005,.6150785,0,-.93276,.870041,-.8115394912,1,1,.0465841,1,-.108378,1,0,-.0057645,-.144853,-.3045744,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.637085,1,0,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
285005,-.5418477,0,-.93276,.870041,-.8115394912,1,1,.0465841,1,-.108378,1,0,-.0057645,-.144853,-.3045744,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.637085,1,0,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
285005,.1367827,0,-.93276,.870041,-.8115394912,1,1,.0465841,1,-.108378,1,0,-.0057645,-.144853,-.3045744,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.637085,1,0,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
285005,1.357897,0,-.93276,.870041,-.8115394912,1,1,.0465841,1,-.108378,1,0,-.0057645,-.144853,-.3045744,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.637085,1,0,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
285007,-.2352672,0,-.556549,.309747,-.1723897208,0,1,.1916298,1,-.108378,1,0,-.0057645,-.144853,-.9742817,-.1100908,-.1621897,0,0,.0113507,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
285007,.7989293,0,-.556549,.309747,-.1723897208,0,1,.1916298,1,-.108378,1,0,-.0057645,-.144853,-.9742817,-.1100908,-.1621897,0,0,.0113507,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
285007,.3842712,0,-.556549,.309747,-.1723897208,0,1,.1916298,1,-.108378,1,0,-.0057645,-.144853,-.9742817,-.1100908,-.1621897,0,0,.0113507,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,.4250716,.21167,-.0068432,1,.264789,.0960863,.0200539,0,0,-.3999039,0,0,0,0,0,0,1,0,0,0,0,0,0
286003,-.0128141,1,-.086286,.007445,-.0006424327,1,0,.1916298,1,-.108378,1,0,-.1343973,-.144853,-.0801692,-.0935017,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.7477462,.3558055,.0614977,0,-.21592,-.5902517,-.412504,0,0,1.326289,0,0,0,0,0,0,1,0,0,0,0,0,0
286003,-.8120232,1,-.086286,.007445,-.0006424327,1,0,.1916298,1,-.108378,1,0,-.1343973,-.144853,-.0801692,-.0935017,-.2566913,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.7477462,.3558055,.0614977,0,-.21592,-.5902517,-.412504,0,0,1.326289,0,0,0,0,0,0,1,0,0,0,0,0,0
286004,-.4904543,1,.101819,.010367,.0010555617,1,0,.1916298,1,-.108378,1,0,-.0057645,-.144853,-.5507607,-.1100908,.5308222,1,0,-.0967723,.7984152,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,1,.7477462,.3558055,.0614977,0,-.21592,-.5902517,-.412504,0,0,1.326289,0,0,0,0,0,0,1,0,0,0,0,0,0
